Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,10,"28,104",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,11,"21,848",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,12,"16,801",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,1,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,2,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,3,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,4,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,5,"16,787",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,6,"28,057",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,7,"38,123",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,8,"43,907",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,9,"32,070",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,10,"13,408",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,11,"2,364",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,12,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1985,"174,716"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,1,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,2,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,3,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,4,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,5,"7,822",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,6,"29,423",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,7,"39,787",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,8,"47,100",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,9,"27,774",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,10,"16,018",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,11,"7,243",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,12,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1986,"175,167"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,1,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,2,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,3,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,4,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,5,"21,770",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,6,"35,568",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,7,"42,969",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,8,"51,019",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,9,"37,658",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,10,"22,244",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,11,778,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,12,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1987,"212,006"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,1,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,2,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,3,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,4,360,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,5,"18,451",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,6,"30,508",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,7,"41,206",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,8,"45,067",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,9,"34,517",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,10,"22,833",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,11,"3,547",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,12,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1988,"196,489"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,1,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,2,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,3,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,4,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,5,"17,574",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,6,"31,531",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,7,"46,496",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,8,"46,613",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,9,"30,662",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,10,"15,222",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,11,"4,891",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,12,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT TIOGA PASS,1989,"192,989"

